0.006490,0.949718
0.006480,0.949718
0.005300,0.949777
0.005220,0.950350
0.004126,0.950755
0.003057,0.951249
0.002053,0.951886
0.001135,0.952656
0.000319,0.953551
-0.000376,0.954555
-0.000938,0.955657
-0.001320,0.956725
-0.001470,0.957315
-0.001529,0.957608
-0.001552,0.957747
-0.001557,0.957785
-0.001558,0.957794
-0.004157,0.974134
-0.006065,0.987074
-0.006824,0.992661
-0.006823,0.992649
-0.006805,0.992850
-0.006442,0.991678
-0.005923,0.990559
-0.005273,0.989541
-0.005339,0.989608
-0.003082,0.987475
-0.001815,0.986464
-0.000794,0.985881
0.000305,0.985435
0.001463,0.985136
0.002664,0.984992
0.003893,0.985009
0.005112,0.985190
0.006270,0.985526
0.007022,0.985873
0.009955,0.987516
0.010885,0.988218
0.011726,0.989048
0.012454,0.989988
0.013058,0.991028
0.013524,0.992149
0.013838,0.993332
0.013990,0.994537
0.013997,0.995430
0.013968,0.995875
0.013955,0.995961
0.013950,0.995965
0.013951,0.995940
0.014015,0.994897
0.035562,0.870384
0.069203,0.673068
0.095365,0.474519
0.117508,0.275603
0.135901,0.100538
0.143920,0.050142
0.146744,0.026739
0.147879,0.015622
0.148052,0.013782
0.148262,0.011238
0.148290,0.010017
0.148152,0.008776
0.147840,0.007527
0.147366,0.006334
0.146760,0.005250
0.147490,0.006110
0.146720,0.005282
0.145857,0.004571
0.144894,0.003973
0.144170,0.003630
0.143803,0.003487
0.143453,0.003370
0.143178,0.003282
0.143081,0.003252
0.143081,0.003252
0.126119,-0.000931
0.113729,-0.004149
0.107745,-0.005802
0.106438,-0.006174
0.105629,-0.006405
0.106616,-0.006004
0.107581,-0.005459
0.108475,-0.004782
0.109292,-0.003973
0.110135,-0.002876
0.111442,-0.000853
0.111955,0.000317
0.112302,0.001527
0.112415,0.002254
0.112417,0.003208
0.112288,0.004320
0.112013,0.005400
0.111592,0.006448
0.111019,0.007460
0.109390,0.009636
0.107979,0.011259
0.106994,0.012077
0.105934,0.012742
0.106486,0.012481
0.105474,0.012799
0.104415,0.012991
0.103807,0.013036
0.103553,0.013038
0.103457,0.013036
0.103449,0.013034
0.103516,0.013034
0.140592,0.011585
0.324848,-0.007690
0.523748,-0.018141
0.723473,-0.020200
0.886946,-0.021826
0.946170,-0.023511
0.974109,-0.023433
0.987275,-0.023130
0.991209,-0.023020
0.991192,-0.023020
0.991988,-0.023085
0.990770,-0.023372
0.989591,-0.023822
0.988494,-0.024418
0.987870,-0.024860
0.987603,-0.025183
0.986918,-0.026030
0.986354,-0.026952
0.985699,-0.028293
0.985285,-0.029192
0.985208,-0.029388
0.985171,-0.029487
0.985163,-0.029509
0.986153,-0.027032
0.991948,-0.012564
0.994192,-0.006833
0.994209,-0.006791
0.993941,-0.007716
0.993767,-0.008755
0.993727,-0.009307
0.993723,-0.009546
0.993723,-0.009666
0.993723,-0.009698
0.993723,-0.009683
0.998391,0.079565
1.011624,0.277260
1.017861,0.476925
1.020123,0.676789
1.020876,0.871535
1.025293,0.942135
1.026010,0.972159
1.026053,0.986387
1.026018,0.990888
1.026019,0.990878
1.026099,0.992380
1.026474,0.990430
1.026886,0.989255
1.027267,0.988558
1.027915,0.987615
1.028674,0.986776
1.029543,0.986040
1.030515,0.985417
1.031301,0.985035
1.031687,0.984882
1.031871,0.984817
1.031949,0.984793
1.031944,0.984794
1.024185,0.987652
1.012683,0.992003
1.005701,0.994606
1.002254,0.995841
1.002241,0.995846
1.002095,0.995926
1.003228,0.995706
1.003922,0.995645
1.004261,0.995634
1.004427,0.995633
1.004494,0.995633
1.004498,0.995633
0.928087,0.998725
0.728996,1.008299
0.529507,1.012768
0.329593,1.014450
0.136799,1.013912
0.060753,1.013047
0.029094,1.012987
0.014089,1.012943
0.006143,1.012898
0.006184,1.012899
0.007163,1.012999
0.008174,1.013231
0.009214,1.013619
0.010180,1.014134
0.011109,1.014801
0.013848,1.017154
0.014660,1.018079
0.015277,1.018991
0.015569,1.019515
0.015714,1.019802
0.015795,1.019970
0.015834,1.020052
0.015422,1.019209
0.010035,1.008104
0.008736,1.005411
0.008549,1.005024
0.008961,1.006160
0.009220,1.007352
0.009315,1.008494
0.009304,1.009144
0.009281,1.009481
0.009265,1.009655
0.009266,1.009638
0.009267,1.009626
0.014303,0.962972
0.044848,0.774413
0.069703,0.575661
0.089815,0.376500
0.107413,0.177659
0.118097,0.073987
0.122009,0.036431
0.123598,0.018690
0.124217,0.011021
0.124215,0.011049
0.124213,0.011078
